,TITLE,CATEGORY
20348,"Maita: here's a pic of the concert, sorry for the hazy quality, iPhone photos are like that    http://twitpic.com/5cs7v",#neutral
20349,  u did sound quite bunged on the fone  feel betr soon luvly xo,#neutral
20350,just got attacked by a bird. it was scary ,#neutral
20351,It's raining. Berlin looks so grey. ,#neutral
20352,  hey! i am so sorry i wasnt following you so i didnt see ur replies! but no i didnt get to meet them  but was 2nd row!,#neutral
20353,sitting on my couch...sick ,#neutral
20354,"Tried to go trail running with my group today, however, I couldn't find them in the forest!  ",#neutral
20355,is at work. ,#neutral
20356,  but then we wont have unlimited &quot;IN&quot; talking...   .... those darn apps are so awesome lol,#neutral
20357,this is not a good time to say that i am the worlds most retarded eff up ,#neutral
20358,"No computer,no iPod,no phone.....no camera...y?cuz i'm in a LockDown...goodbye  for one night ",#neutral
20359,i have a rumbly in my tumbly ,#neutral
20360,Bleh I wanted to get to the 1st rank (50 wins) by lunchtime but I only have 45 ,#neutral
20361,"almost at work, its too sunny to be inside  lets see how today goes...",#neutral
20362,"It's a write-off   Oh well, leaving the city soon to see M and D for T.",#neutral
20363,"Hurt my lip last night, it's swollen and slightly infected. ",#neutral
20364,cant cleep. my mind is running a mile a minute ,#neutral
20365,  The throw for my bed..I'm no where near done..it's going 2 take like 3 pounds I'm on my 1st ,#neutral
20366,  sucks that i had to delete it ,#neutral
20367,24 hours shift tomorrown.... ,#neutral
20368,"   thanks. bb.  i just hate so much that i can't even buy my own dam pills. it depresses me, you know?  ",#neutral
20369,"http://twitpic.com/8d297 - none of the jb have a main header in this issue  oh well, they made up for that with an amazing poster ;)",#neutral
20370,"Had fun in Philly!  So tired now.  Maybe I'll get some sleep or wait for a late night phone call, which I don't think I'll be getting ",#neutral
20371,  all i want to know is if i was talking to a poser on facebook and why she deleted me  emily tmesmo?   please xlet me no,#neutral
20372,   theres bit of Paninni all over the floor now !! &gt;.&lt;,#neutral
20373,My brothers graduating!! Im so freakiin' sad ,#neutral
20374,Just saw Melissa off for her 2 weeks in Missouri on externship... I'll really miss her. ,#neutral
20375,Still at the bank. My new pin won't work. ,#neutral
20376,"Pastle pink socks make my feet look big. Shame I'm not a guy, such a waste of big feet ",#neutral
20377,"Laundry in my new house! Heads up I don't plan to move ever again. This place is awesome, been moving all day!! ",#neutral
20378,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that! ,#neutral
20379,I completely forgot today was Monday! I missed my rasslin ,#neutral
20380,  Srry the chat didn't go as you wanted it yesterday  If you want we can try again today.. but only if you want to ;),#neutral
20381,very depressed! Feels unloved ,#neutral
20382,45 minutes and the video was gone ,#neutral
20383,   wonders why i always  get the tweets after the hours are over ,#neutral
20384,"  &quot;nice day?&quot; maybe in BK but in Bmore it's cloudy,  70 degrees &amp; supposed to rain, that took the &quot;nice&quot; outta my day ",#neutral
20385,"  lol i do, but its like even when i sleep loads, i stil get them! its weird and annoyin ",#neutral
20386,  Tell me about it! ,#neutral
20387,i live in australia...isnt that spose to mean something like coldness does not exist!!! i think god is confusing us for antartica ,#neutral
20388,"Final episode of Grey's Anatomy Season 2:  Fuck you for giving me swollen, red eyes, a blocked nose and a traumatized mother. ",#neutral
20389,  its so sad ,#neutral
20390,Iï¿½m really desappointed...   ,#neutral
20391,  It's so hard when going back to sleep is not an option! ,#neutral
20392,I miss   ,#neutral
20393,  I don't think that news reporters are allowed to be prejudice / offensive towards morons... or swear ,#neutral
20394,"Sunday, bored. ",#neutral
20395,Fell so hard but best day! Still all good though. Bunch of stupid fluid in my knee. Boob knee ,#neutral
20396,"Is veging out today, with broken DVD player  , oh well, I'll find something to do.",#neutral
20397,should be doing biology ,#neutral
20398,and i TOTALLY think that mike married susan -- i mean it definitely wasn't red her i was seeing underneath that white vail. sorry suzz ,#neutral
20399,well i guess its not available at midnight ny time ,#neutral
20400,Tummy is hurting. Just a wittle bit. ,#neutral
20401,Own  None of my parcels arrived today! Annoying...,#neutral
20402,I am at work ,#neutral
20403,"  actually it done it all its self. it jumped off my lap, I did try to stop it ",#neutral
20404,Flight of the Conchords was awesome! Had sweet seats 3rd row courtesy of Luke's friends. No pics though  Might... - http://bkite.com/07ywb,#neutral
20405,Booo it's cold again ,#neutral
20406,Oh no I didn't know that Pushing Daisies was being cancelled  .,#neutral
20407,All jobs done..for now  still feeling poorly sick ,#neutral
20408,R.I.P. The turtle i hit 2day ,#neutral
20409,"  I know, but it's hard.  The vacation high wore off.  I want to come back ",#neutral
20410,  : Sadly... it's already been handed over ,#neutral
20411,I am so hungry! But it's 1.20am now! And that means no food. ,#neutral
20412,Is he my ex? Or probably still my bf? IDK ,#neutral
20413,"Ok, I give up. I am giving in to the damn migraine. First time actual headache has followed the mad LSD flashing light things. ",#neutral
20414,Boo I have to work on Sunday ,#neutral
20415,  Hmm... Now I want waffles too bad there isn't a damn WH here in San Antonio ,#neutral
20416,"stupid recession/currency rates! over $150 for a few shirts, tote bag, etc.! i guess I'll just have to wait until the Sats come to the US ",#neutral
20417,going to bed early. hopefully tomorrow will be better  girls! we should do something!,#neutral
20418,Surfing the net geez chucks anoyying ,#neutral
20419,          hubby almost died a month ago- got hit by a 24 tonne truck. not happy ,#neutral
20420,"TLC continues to showcase their summer shows, arriving soon in continued ads - that have no closed captioning whatsever. ",#neutral
20421,  nooo i dont like autumn! on autumn the school starts! ,#neutral
20422,Listening to daft punk in this horrible weather ...... And realized how I miss daft punk   Around the world around the world,#neutral
20423,I am now furious with the School!!   ,#neutral
20424,"  Going to bed at 11, when young wouldn't even have started THINKING about going OUT before 11 ",#neutral
20425,  i looked out for you in TF2...i didn't spot you ,#neutral
20426,   i'm sorry. i want to sleepover!,#neutral
20427,Can't talk right now cause my throat really hurts ,#neutral
20428,No tweeting yesterday coz no elec=no broadband due to storm ,#neutral
20429,Have to clean my house before the estate agent inspects it... ,#neutral
20430,I forgot to bring my jacket today and now I have to go wait for the bus ,#neutral
20431,   i know the ppl who did AHBL are doing a group thing to ComicCon next year... so not sure if they'll be back or not ,#neutral
20432,"Oh my what a night! haha Kasey and I are staying downstairs until 4 to give my mom her gifts, She has to work really early Today! ",#neutral
20433,Re-thinking my gear list for D-Day.  Didnt think about the possibility of badd weather ,#neutral
20434,   That sucks!,#neutral
20435,Off to London today ,#neutral
20436,had a great time last night.....spirit event was fun...saw lots of people...but didnt get cotton candy ,#neutral
20437,"  ok lol, maybe they just forgot about us  i charged my phone again last night coz i know it woulda died if they called lol",#neutral
20438,"Yay finally got my Sims 3 to work on teh new comp so happy, unfortunately there's no speaker  so no sound for now but the sims 3 WORK WOOT",#neutral
20439,"So bummed, Fabian just called me and I missed his call. He arrived safe...I miss him ",#neutral
20440,"going to bed for about three hours, so i can go back to work... again. ",#neutral
20441,"has just landed in LA yayayaya dont miss England at all ,, only here for 2 weeks hol tho ",#neutral
20442,after an hour of maintenance(sp???) Twitter is being flaky for me. ,#neutral
20443,Cabin Fever has kicked in. ,#neutral
20444,"back at work  catching up on work e-mails...  and everything else, tired as hell even though not as bad as   w/ time changes",#neutral
20445,": Still ill, and sleep doesn't look like it'll happen any time soon ",#neutral
20446, _reznor  Miss you Trent   Hope the tour is going good.,#neutral
20447,flu&amp;cough ,#neutral
20448,Feeling drained today somehow...  Ready to sleep if only my brain would stop all the whirring!,#neutral
20449,"It looks rainy out  i hate it, i wanna go to the beach!!   we should go to beaver island soon!!",#neutral
20450,  i can't get through  but i'm listening and your awesome!!,#neutral
20451,i have yet to see UP yet ,#neutral
20452,Watching diners drive ins and dives... Now i am starving ,#neutral
20453,Home Sick  mum got mad Didnt pick up the phone when she called me in a little bit of trouble lost phone @.@,#neutral
20454,I ordered a turkey burger from Islands but I think they gave me veggie.  I don't like turkey burgers but I'm trying so hard to eat better.,#neutral
20455,awee &quot;SNL remembers chris farley&quot; is on right now  that man is a comic genius and he should still be alive today.,#neutral
20456,  I was just caught out in a shower with no coat and no brolly  but those high speed hand dryers are also good on clothes!!,#neutral
20457,  you didn't finish sexify ,#neutral
20458,Made a small splurge on nail-care. Starting to feel like it was an impulse buy. ,#neutral
20459,"  wish I was in NYC for your visit, but I'm headed off to Europe tomorrow. How sad! ",#neutral
20460,  I know y'all can't be bothered w/lil ol' me but what about Guy Kawasaki? He says Nambu won't run on his box either. ,#neutral
20461,going to take my regents  wish me luck!,#neutral
20462,fck...gettin ready for work but i want to go to sleeeeeep ,#neutral
20463,Crummy morning. My birthday gift from Grant- a lefleur de lis charm- fell down the drain this morning ,#neutral
20464,at work. I need a new job ,#neutral
20465,"My flat is a mess, I am still in my pyjama and I am very hungry. But there is nothing left for cooking. Just dirty dishes ",#neutral
20466,my sister is in africa she just emailed me  i miss her,#neutral
20467,got to go to debs..got some good jeans and swimsuits but damn it..the only shirt i buy doesn't fit right ,#neutral
20468, _Guy Just read thru yesterday &amp; this morn's tweets on UR pg - sorry 2 hear about heart not working out.  U &amp; UR dad are in my prayers.,#neutral
20469,  Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml,#neutral
20470,is at home watching a CSI Miami marathon on a Friday night ,#neutral
20471,is disapointed with the outcome of her weetabix cake ,#neutral
20472,"a superb evening with envy on the coast last night @ empire, wish i was in bakersfield ",#neutral
20473,  summer semester.. 8am physics ,#neutral
20474,My cous in Austin hasn't txtd me back yet  Guess no vape (smokies) break. He has the BEST vaporizor. Mmmm &lt;3,#neutral
20475,  didn't make your lunch today ,#neutral
20476,  I knoooow reality sucks! stupid exams   *sigh* It's like Thursday was a dream &lt;3 can't stop watching the pics though &lt;3,#neutral
20477,  Your link isn't working ,#neutral
20478,kinda bummed i missed kim k and jonathan cheban in fresno tonight ,#neutral
20479,Trying to focus on my writing and ignore the thunder. The very scary loud thunder. I hate storms! ,#neutral
20480,work alllll weekend ,#neutral
20481,I 'hate' waiting in queues!!! Never enough people on the tills! ,#neutral
20482,"Also, why is the complete Sailor Moon collection some 37GB (not including movies)?! At roughly 230MB an episode that's just unacceptable. ",#neutral
20483,Today's gonna suck. Running errands all day ,#neutral
20484,Watching Taina on YouTube. I forgot how amazing that show was. Come back old Nickelodeon. ,#neutral
20485,After mowing and weedeating all day im a nice shade of pink ,#neutral
20486,PT ....running day.....insides hurt ,#neutral
20487,been up since ten to five thanx to my daughter ,#neutral
20488,"can't believe that the weekend is overrrrrrrrrrrrr... tomorrow's another day, another dollar ",#neutral
20489,  wish u were here too!    soon!  Can't wait!,#neutral
20490,Syncing the Touch takes MUCH longer since upgrading to 3.0. ,#neutral
20491,  - Didn't get a chance  He was a fair bir away from us!,#neutral
20492,Dang I have no money to buy me lunch ,#neutral
20493,Sumatra pdf can't open the Ubuntu Pocket guide ebook ,#neutral
20494,getting ready to go out to eat w/ immi&amp;peter . the weather kills it though ,#neutral
20495, _ thats so unfair... cant find out what you are gateashing ,#neutral
20496,I dont get this ,#neutral
20497,Remembering #D-Day &amp; all who fought and died ,#neutral
20498,"Everywone in this school creeps me out, I miss CCHS  less wanna-be thugs there hahaha",#neutral
20499,  I wish I was going to one of shows  have fun and good luck!,#neutral
20500,My head hurts ,#neutral
20501,  pretty good here.  been so busy getting ready for the party. really haven't been on here much ,#neutral
20502,Just talked to my dad on the jail phone... I kinda feel sad. ,#neutral
20503,  I waaas. You weren't though! I was here aaaall morning! ,#neutral
20504,feeling so f*cking bad  my bro had a car accident (N,#neutral
20505, _y Sorry to hear about your cat. ,#neutral
20506,"Is it...? Cammit, it's not lunchtime yet...   #squarespace",#neutral
20507,"omg. i failed my algebra exam. no, seriously. AN F.  but i got a C average in the class.",#neutral
20508,"Aww...the Humane Society just picked up the baby bunny we found  Brayden fell asleep holding him 2 keep him warm, he has such a soft heart",#neutral
20509,"I hate sleeping in!  , yo whattchu sayin'? I feel bad already. Hahaha. And you're an hour behind ",#neutral
20510,  you're a meany-face ,#neutral
20511,  theres no where id rather be on a day like today than sat in the office ,#neutral
20512,..coz I have to cook-and eat alone ,#neutral
20513,OH GOODNESS RYAN'S PARENTS HAVE A KITTEN IT IS GREY AND FLUFFY OH GOD. Wedding #2 today: Mormon=booze-free   Nieces though: good news.,#neutral
20514, _421  manam mikham ke dars bekhonam ghat konam ! oonroz raftim sharif vasam angize shod ,#neutral
20515,  yeah  and since when were the scoops almost $3? I'm just bitter.,#neutral
20516,"   Found this, not sure if it will help #twitsolve http://bit.ly/16l1a3 I tried ",#neutral
20517,  aw not over here.   I would've liked to see it,#neutral
20518,"what happened with   .  All my stats are wiped out!!  Are my links wiped, too?  I loved   too.  ",#neutral
20519,  OMG hell yeah!!  but what's up with the numbers? i'm still only seeing 239K  #peterfacinelli,#neutral
20520,is wishing I was back on the beach instead of getting ready for work!  ,#neutral
20521,naw heath ledger ,#neutral
20522,What is it with all these people being in paris. ,#neutral
20523,Another punishing day ahead.  Phone has already rung - these boxes won't move themselves you know.  Nearly run over 3 times on way in ,#neutral
20524,"  Urgh, dw I'm with you!  Gidley played so shit, wasn't even funny. Some people did bad for the blues &amp; should feel ashamed but",#neutral
20525,"I forgot my cell phone at home today, I felt so lost all day ",#neutral
20526,I swam. It hurts. It's a good kind of hurt. Apart from that. That's the bad kind of hurt. owwww ,#neutral
20527,getting ready for work  5-10,#neutral
20528,Is sick today ,#neutral
20529,Tea with oat milk doesn't work. Now making my 3rd cup but haven't drunk any yet ,#neutral
20530,"Not well  ... No Revision/Exams today...No Xbox LIVE...Time to catch up on some stuff, make some videos etc....",#neutral
20531, ! sorry!! haha notifications hide on facebook ,#neutral
20532,Oh no - things have turned ugly. Phil Collins on the jukebox ,#neutral
20533,rain rain go away ,#neutral
20534,  That sucks   Have you thought about a franchise type business?  I do this: http://bit.ly/1864ml,#neutral
20535,HMV is kinda starting to piss me off. When are they gunna call and tell me they have the damn freakin CD! Jeez. ,#neutral
20536,  Poor guy  yeah it should relieve some of his anxiety of being in a strange place with strange smells. Snuggle him good!,#neutral
20537,Morning. Twitter maitennance soon ,#neutral
20538,Sitting here pondering spoilers. DO NOT WANT! Not sure I can avoid them this round.  Didn't know WTF Twitter was back then.,#neutral
20539,&amp; the feeling is back ,#neutral
20540,  I agreee...more than ever ,#neutral
20541,"  : eu tb acho, ",#neutral
20542,"  I know the feeling, its gorge for once here in glasgow and I been stuck in all day packing ",#neutral
20543,going home!    miss you Adrian!,#neutral
20544,diggin her..but cannot have her at all. i feel like GOD is teasin me. ,#neutral
20545,  My mom cooked it. lol. But noo. I have a shitkick. We can only get our tones from them. ,#neutral
20546,Just downloaded a HQ Wallpaper pack and found 2 chops in there! Roobi's Pink/Purple  Gold and NOMIS's rad Beetle. ,#neutral
20547," _a_roni awww  I'm sorry, I'll be there tomorrow for sure!",#neutral
20548,  I have a fever too  I don't feel well -_-,#neutral
20549,Happy and sad at the same time that school is almost over ,#neutral
20550,Not stoked that it's so nice out and I left camping and I'm driving back to Plainview only to go work in jersey ,#neutral
20551,"Tired, headachy, and don't wanna have a garage sale.  No use whining about it though. It has to be done.",#neutral
20552,"lots to do, not quite enuff energy and this bad mood isn't helping  arrrrgh!",#neutral
20553,going to bed! Missing my baby! Wish he was with me! ,#neutral
20554,"Uhhh ooooohh, 2 exams tomorrow :S Not so nice ",#neutral
20555,  where u been? I called and texted ,#neutral
20556,NOO I COULD HAVE VOTED! My pollcard just got lost in the post  stupid arsey post.,#neutral
20557,"  Nooo, not a bitch. Well something like it. A jerk!  dah la i love michael",#neutral
20558," _bok Yeah, i know  We have to change that.",#neutral
20559,Photo: heiressofslytherin: Yummy.  â¦I WAAAANT  http://tumblr.com/xff23k3yy,#neutral
20560,"  bottle has probably forgot she ever had it! defo tiz phonecharms ftw, not miley ones that break ",#neutral
20561,sunny outside and im stuck inside for the next 8 hours ,#neutral
20562,If they r splittin I have no idea what I am gonna do ,#neutral
20563,"and because animals kill eachother, of course. ",#neutral
20564,"tweople! what's good? i'm up, a bit of a dull ache reverbin thru my brain, took 2 TylenolPM @ about 0430, was up 4 ages tho!  anotha day!",#neutral
20565,  ekkk I'm sorry about that. ,#neutral
20566,  they took #dontyouloveGod off the trending topics ,#neutral
20567,feels really excluded from the outside world with NO internet at work!  ,#neutral
20568,  sorry but im fucking ill ,#neutral
20569,i have no money! i want to watch smackdown and ecw live in manila! in araneta! my fave wrestler's are gonna be there! like jeff hardy! ,#neutral
20570,is having heart problems..  I hope I'm not dying!,#neutral
20571,  aww what! I was stuck working late ,#neutral
20572,izzie is so sad now ,#neutral
20573,  so no Peston pics for me tonight  Does this mean I owe you a pint?,#neutral
20574, _27  cause they're all doing the applicant day...or have they just ditched you? ,#neutral
20575,  i wish i  would in california.....i m so sad ,#neutral
20576,Dang...missed Dawn live...but these apple jacks r makin it hard to be too upset. Do wish I was there tho... ,#neutral
20577," _beecher HAHAHAHAHAHAAHA, If only I had that type of information my life would be easier. Plus its a desktop app, not web. ",#neutral
20578,  only thing I have for a hobby is computers &amp; video games. ,#neutral
20579,  http://twitpic.com/6eekg -  i miss the hair ....but cute pic wish he was alllllll minnnnnnnnnnneeeee,#neutral
20580,shares http://tinyurl.com/kqqpcv im missing him so much.  haii. http://plurk.com/p/xs459,#neutral
20581,"i'd love to come see you, but you're halfway across the world, so that's kinda hard ",#neutral
20582,I &lt;3 bumper to bumper traffic!    sad day,#neutral
20583,i cant find deanopig ,#neutral
20584,got back from seeing  a show and shopping with family in birmingham and now unfortunately too tired and grumpy to party ,#neutral
20585,Still working on my homework. This rain storm is downing my vibe.  Rainstorm+Homework = LAMENESS. o_O,#neutral
20586,"Took car in for a service. Didn't have right change for bus. Realised I left pass in the car, security took ages to let me in the office! ",#neutral
20587,i miss him so much!!! badly ,#neutral
20588,Why the F do these things happen to me? ,#neutral
20589, _Simona Yeah D is Libby's replacement. Haha trying so hard to look good and failing. Not sure  Not long I hope. J is so lazy!,#neutral
20590,i probably should have gone to my friends bbq. ,#neutral
20591," _Delay good heavens, that's a painful game. ",#neutral
20592,Back in cincinnati sadly. Home in 2 weeks. Thank god. I miss her( ) ,#neutral
20593,Sitting in traffic.  . Don't know why I'm so tired. Seven hours til naptime...,#neutral
20594,i have this really sharp pain in my bak cummin up to my shoulda n i dnt kno wuss wrongg ,#neutral
20595,now that I am listening to classic rock station I miss my guitar hero so much  boo!!,#neutral
20596,It was until everyone turned into a pumpkin- they r all light weights and were ossified  &lt;Stacey&gt;,#neutral
20597,my twitpic's aren't posting boo ,#neutral
20598,I just electricuted myslef. owwie  im going to sleep. my arm hurts now,#neutral
20599,Is wondering who stole the cookies from the cookie jar. ,#neutral
20600,just getting up. taking camryn to the dentist. ,#neutral
20601,"I have a bunch of TV stuff to watch, but I can't focus on anything for longer than 10 minutes. ",#neutral
20602,I installed the new RAM in my MacBook and now it has shutdownn issues  figures...,#neutral
20603,don't want to do my maths exam tomozz  iv left school for good  why make us come back and do them ,#neutral
20604,"awake at a horrible time of the morning again, not going to feel good later today... ",#neutral
20605,  that stinks ,#neutral
20606,  Those airport slots always take my money before I go home ,#neutral
20607,"House is mega hot, windows are all open and I'm still sweating! Can't open the back door as neighbours' kitties would come in for a nosey ",#neutral
20608,Boot camp this morning kicked off at 6 a.m. in the rain at Beall Park ~ I got dirty   ,#neutral
20609, _Sanchez my boys are burnt too ,#neutral
20610,"  now, why do you have to be that way? ",#neutral
20611,still sore!  missing kevin i wanna see him so bad.,#neutral
20612,I jost saw an apartment...  So hard to find a nice place (not in the end of the world) to live... I am disapointed...,#neutral
20613,"I've homework  tuition's. Vectors, aku nda pandai. Bawa ke school besok and will ask for help from sir *sigh.",#neutral
20614,I feel bad about jon and kate ,#neutral
20615, __m Sorry I haven't responded to your e-mail yet. I'll do that today. I've been busy. ,#neutral
20616,  won't reply to me... like ever...   I wish she knew how much it would mean 2 me... she has some amazing fans here in Guatemala,#neutral
20617,Walking around my empty apt  My very 1st place. I'm a bit sad now.. it's bittersweet.,#neutral
20618,"Bored!, without knowing that to do  ",#neutral
20619,"doesn't wanna go to sleep, cuz then tomorrow will come...and that means work... ",#neutral
20620,Relaxing day today. No homework or studying at all! Just relaxing outside in the sunset. But I need to study for 2 tests tmr. ,#neutral
20621,  wish i was there ,#neutral
20622,Woke up at 1:00am and haven't been able to go back to sleep. ,#neutral
20623,i need a car charger for my phone ,#neutral
20624,"aw juno was good, nearly made me cryy ",#neutral
20625,"  I heard there are no invites to Google Voice that users can initiate.    But, thanks for checking!",#neutral
20626,ok i am very tired and want to go to bed but that would involve moving ,#neutral
20627,"  lafjlafndalkdsjagl. That's so lame.   That's prac. not flirting then, maybe he only doesn't coz -",#neutral
20628, _KTS hey man you going to be at brickhouse on friday?? i'm thinking about coming down to ride it for the first and last time ,#neutral
20629,Something on this plate has chilli  **picking suspiciously at food**,#neutral
20630,hmm cold and bored ,#neutral
20631,ï¿½ou can have whatever u like!...inly if u r mr killjoy or march21 ;)  btu fuck i don't want a man like either yet only wanna ride those 2 ,#neutral
20632,"  :O no way, that's AWESOME!! haha sorry i haven't been on here so long - been revising  and yeah tis known as mah song now  ta!",#neutral
20633,  It's never me  Perhaps my constant belligerance puts off would be...mashers? crushers? stalkers?,#neutral
20634,my so called friend cancelled twice this wk  its a gd fing i luv her and she had genuine reasons or i wud b kickin her ass rite now. lol,#neutral
20635,i wish i could teach my dog how to play xbox!  alas...no thumbs ,#neutral
20636,so i guess its goodnight from me  night twitterers x.,#neutral
20637,i'm cold ,#neutral
20638,finishing my history assignment. i havent organised anything. its due tomorrow morning.  looks like im gunna have a late night.,#neutral
20639,"i feel sad, because he got fever today ",#neutral
20640,  i am glad u had fun! Too bad none of our gadgets caught anything ,#neutral
20641,15 days until graduation    ....Im sad to leave SB and everyone,#neutral
20642,is crying........... ,#neutral
20643,Didnt get my story memorized  ah well. I'll just wing it. Goodnight!,#neutral
20644,  hahah thatsss sickk.. hahha i really dont wanna miss origin ay ,#neutral
20645,  oh no way!!  no friggin way,#neutral
20646,Grabbing subway. Pulling an all nighter tonight. The wwdc sign isn't done yet. ,#neutral
20647,"An afternoon of domestication. Love it. Unfortunately, there are still 1800 words that aren't going write themselves ",#neutral
20648,I NEED A NEW TOPIC  ,#neutral
20649,Is still on Maui time  #fb,#neutral
20650, _world Nothing spectacular about mine either... ,#neutral
20651,  hahaha omg I wish I could leave now but then the finale wouldn't get done. ,#neutral
20652,Still at this shithole place called WORK !!!!  ,#neutral
20653,  ayo yung jelly wat the fuck is poppin...i see u dont fuck wit me ,#neutral
20654,it feels unnatural to be up this early during summer ,#neutral
20655,"  Sorry hun, I really can't tomorrow. Sister/daughter duties tomorrow ",#neutral
20656,  eck paperwork ,#neutral
20657,Time for bed. I'm starving and my feet hurt  times like this I need a boo,#neutral
20658,  i wish i were seeing maximo park  i lub them,#neutral
20659,  I used to love doing that ^^ I don't live in a good area for that now though ,#neutral
20660,"  I don't know who should win, it's a tough final. I would have liked James to win but he didn't make it to the final ",#neutral
20661,  I really don't want to. I just want it to be Friday. ,#neutral
20662,two hours to do this. bummer  should've learned my lesson by now..,#neutral
20663,The eye candy has left the building ,#neutral
20664,"  sorry, lil brother already destroyed it again  that's Lego for ya.",#neutral
20665,wooooooh. 18 hrs. 82 to go ,#neutral
20666,Sad realization: Truffle Oils are fake/ synthetic. ,#neutral
20667,i just went to check out my new sweet twitter background and much to my chagrin noticed it's not showing up ,#neutral
20668,"hey guys, please write to me i am so bored of writing this drama essay ",#neutral
20669,off to Sacto to take babies to kennel ,#neutral
20670,I shouldn't be reading about missing planes while my husband is flying over the US on business.  What a sad story.,#neutral
20671,"Like many Americans, audapostrophe is loosing his home. Now, it time to look for another place ",#neutral
20672,  Bleh.. Geeky said it was working for her if you clicked on the broken link... no idea why its not workin its a new pic ,#neutral
20673,just got back from volunteering and is sad that Rocky the Pacific octopus died!  ,#neutral
20674,  wooow!! perfect...  I'll see them the 8th november!!! I hope they'll add more dates!!! ,#neutral
20675,I want salameats! ,#neutral
20676,  Eww.. that sucks. ,#neutral
20677,  yo me entiendo! en tu foto sales con un frappe!? aahhh hate you ,#neutral
20678,What's with all the Terminator fans non-love of Dollhouse now  - at least we just went straight for Fox  when Firefly was binned!,#neutral
20679,gunna watch hostel part 2  *cries*,#neutral
20680,"  I sorry!   But yeah, I'd &quot;listen&quot; to the other speeches too. Why not, you could be cheering for the speech givers right? ha",#neutral
20681,I really hope i dont have to move interstate just to get a job ,#neutral
20682, _magnet0812 waa. maybe you've eaten ur lunch by then. i don't know where i'll eat lunch and who'll eat with me. I'M SO ALONE. ,#neutral
20683,  LOL thanks for making me smile - CRAZY day ,#neutral
20684,I got my mini baby pc!!! It's not pink though ,#neutral
20685, _Jay Oh ...thats not good  Hope it will get better,#neutral
20686,i really dont want susan boyle to win lol  diversity to win everyone voteee lol!,#neutral
20687,  the idea of a women's hiking trip sounds like fun - 2 bad not enough interest  tho I have bears &amp; fawns in my backyard!!,#neutral
20688, _geng I write for you again &lt;3 cuz I miss you ,#neutral
20689,"  knowin how 2 play guitar is gd, n once you know the basics, you can play a huge amount of songs. iv still got 1 exam ",#neutral
20690,  ill be praying for you ,#neutral
20691,I really wish I could go to the NHL draft ,#neutral
20692,im tan! yes! getting ready for taylor's going away party ,#neutral
20693,R.I.P KILLASEAN YOU'LL FOREVER BE MISSED...I LOVE YOU BABY ,#neutral
20694,Twitpic just don't work for me ,#neutral
20695,Check this video out -- BEYONCE EGO REMIX FT KANYE WEST http://bit.ly/h7x4J &lt;&lt; i like Ye but    shoulda ,#neutral
20696,Omg have you heard about that plane?? ,#neutral
20697,RAIN GO AWAY FOR A WEEK! or maybe a couple of days? Please? ,#neutral
20698, _14  sigh... Oh well.,#neutral
20699,Tummy ache  ... watching Titanic and wishing I had ginger ale,#neutral
20700, : That sucks  Good luck. My sleeping patterns are like... 6am to 2am. Gah no wonder I'm so cranky at night...,#neutral
20701,"at the job orientation woo alone tho, my mommy left ",#neutral
20702,mother's day.  do you know where your children are?  I don't. ,#neutral
20703,My stomach still hurts  feel my pain?,#neutral
20704,"workin, again ",#neutral
20705,"watching &quot;sweet home alabama&quot; my favorite reese witherspoon movie, her and jake just beak my heart! ",#neutral
20706,"  o yeah that one....but nevermind that, never had any probs when i used it. While on tweetdeck i got in #twitterjail many times ",#neutral
20707,  Awww... sorry...  I'll do better... I love you Mommy...,#neutral
20708,"  I'm good! And not yet, I've got an operation in 2 weeks  But then it will be over!",#neutral
20709,"Ugh, Laptop Charger Broke So Cant Download The New iPhone 0S Software ",#neutral
20710,":@ :@! blehh.     - sorry about earlier, my msn and computer both crashed.  talk soon. xx",#neutral
20711,is going to miss you Taylor Lynn when you leave me ,#neutral
20712,don't worry grasshoppa!!!... I miss my bed in carbondale  can I go back please?!,#neutral
20713,  .......and Park Ji-Sung I fear ,#neutral
20714,@_MeesLovesYou_ Grounded from the computer... sucks for you. ,#neutral
20715,Rebecca And Ashley Really Have To Sort Things Out ,#neutral
20716,  Students vs Teacher ratio matters in our places to implement such creative/novel ideas on education ,#neutral
20717,I'm sick.  I think I have stage cough. lol,#neutral
20718,it's borred  i will a pet  my sissy have tomorrow a cat...and i don't have a pet...i will a rabbit.. or a maltipo dog ,#neutral
20719,im already dressed but have to go in 10 minutes to school ,#neutral
20720, : saw those vintage ads- that bacon one is creepy ,#neutral
20721,My freakin power just went out! Grr. I was going to read new moon! Now i can't  i think the whole neighborhood.. http://bit.ly/PSTKA,#neutral
20722,Wishing my tummy didn't hurt ,#neutral
20723,Happy Father's Day!! Hope you have a great day. RIP Dad. ,#neutral
20724,"Ew. I just ate a bunch of random food cause I hadn't eaten since breakfast, except Tastee Freeze, and now I feel sick. Bad combinations ",#neutral
20725,"Ooh! Its going to be so cold in the garage, and I have no more moroccan tea left ",#neutral
20726,Why are you following me!? I've been a good girl  http://twitpic.com/87hsd,#neutral
20727,i need to stop sleeping  #squarespace,#neutral
